Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage
2023-06-18,Tanker,Coastal,Diesel,Good,23.918142104082968,1504.5712172520316,1590.4910611907178,8.398021683906364,Moderate,892.1264438433819,95870.09810961747,492970.9338615707,15.78556697501586,0.23857956784137513,1.4061465311946444,1,76.05193679949463
2023-06-25,Container Ship,Coastal,Diesel,Good,11.265131991999153,1977.637600187516,1193.0086011289195,8.30325376692672,Moderate,584.1755909533247,124848.80514619628,235376.7501759235,53.09657919433605,1.407852324946024,0.6894641818930488,9,91.6841200447454
2023-07-02,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,24.152965394332043,2406.3409686931072,421.3555676482546,11.027024360950362,Moderate,1333.125295218709,356565.15566564497,239215.33380032025,37.49149067426441,0.1855496256378484,1.4999260040720404,1,93.36590216138777
2023-07-09,Fish Carrier,Transoceanic,Diesel,Fair,10.117311953902705,2375.849806711424,1833.5504535138266,13.208749738470972,Moderate,825.1458854533811,265773.37863187084,787056.9832470325,62.14300678666594,0.9784188348118255,1.0902596008965881,3,64.20375326431841
2023-07-16,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Critical,12.664447908867812,2802.168570127483,910.9365269741226,14.92658358898874,Calm,1659.9258935704954,255682.48130461725,154283.88649653076,48.027697825330755,1.206147378684696,0.8703627514731177,6,65.0886170628021
2023-07-23,Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,19.156979290510293,651.5847501891268,1422.0853032176158,5.61353566020196,Rough,1875.079599263075,300392.6442619901,665472.0513158678,28.841082168559826,0.7229821820940824,1.273223197073833,3,65.52319965836121
2023-07-30,Tanker,Long-haul,Steam Turbine,Critical,12.924218012611153,1657.7604712262344,57.44477985823595,12.6948116231457,Rough,1716.496669638771,438124.0806200067,250291.80506138536,71.56337140773871,0.9435173667926543,1.3933510600474972,9,90.82925645421167
2023-08-06,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Critical,16.216136278433215,2599.072198335325,1166.2627894385494,11.20362196234676,Moderate,1587.535895639605,489600.7614688426,135883.0891977805,44.60406279416434,0.9011922992478582,1.1102918054216144,7,77.55142947238022
2023-08-13,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Good,14.994049538090596,2195.807523328861,1716.4099038833765,5.209619283744326,Calm,1722.6252947131204,380605.29103315424,213213.0346591105,43.25613337085481,1.043566764371042,1.0088886579459173,6,75.14817192819879
2023-08-20,Container Ship,Short-haul,Steam Turbine,Critical,16.036724262557282,1443.0987570467182,815.8499674910385,14.95258857457674,Calm,408.21839111025116,409419.3596268351,475470.70830724796,27.59477479936782,1.4908207870020074,1.1121301707176414,9,98.42620787719432
2023-08-27,Fish Carrier,None,None,Fair,21.119367616612926,2556.147222390452,1464.8413183366436,6.997879576102307,Moderate,1252.8576692885745,86398.90166791384,550880.5307402213,68.04210810927648,1.1355731976535623,1.2157770411958033,5,58.3535259482768
2023-09-03,Fish Carrier,Long-haul,Steam Turbine,Good,22.86924455752814,2567.6245456861716,1554.3861254773658,7.83530872119393,Moderate,935.0673357041363,408613.18579380744,434374.41981710296,29.66090243666509,1.042798204072256,0.5373167518011739,9,85.83257591349931
2023-09-10,Container Ship,Transoceanic,Steam Turbine,Critical,10.563394791327346,1597.2419801548624,1176.3760796577565,7.037022242098852,Rough,1078.5413054265769,124534.39694673881,364163.667019292,45.83321922730247,0.18255798617205726,1.2712874376850507,6,52.125916091740656
2023-09-17,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),None,15.572885807861997,876.6649032878954,1429.2843025811433,10.717540110244627,None,231.8952084617552,320322.4265382988,717321.1049254319,58.78321408811431,0.5441103237099786,0.7847414560819519,2,83.8543588770127
2023-09-24,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,13.821330241387232,1158.2722115626584,906.0779370405794,13.872587274269879,Rough,204.6783166138067,340298.133169278,650978.7592942448,48.735822297061155,1.2781757698878458,1.127652283379246,9,93.76822497734341
2023-10-01,Fish Carrier,Transoceanic,Diesel,Fair,22.827995104403676,2601.166269096542,1521.597086351826,10.69477502283518,Calm,495.93234310030965,453730.68755739793,237316.94335144604,24.027095397395506,1.399257784103108,0.5348709923181982,5,98.77923654447031
2023-10-08,Fish Carrier,Transoceanic,Diesel,Fair,17.380309812732133,1002.8981600375585,699.4566281359013,9.754906382588842,Moderate,1541.8763972984202,257750.54871388804,774523.5873990533,13.582420928650288,1.2326763133928398,1.0132386708857566,3,84.62462368558404
2023-10-15,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,17.875755990646596,991.3760915484627,1262.855302993163,5.59314838351464,Rough,1837.051833730622,428763.3579888213,912355.3407383336,70.68617171017362,1.4134428215947492,1.1430867972432002,1,70.36660889716265
2023-10-22,Fish Carrier,Transoceanic,Steam Turbine,Critical,20.605385432797313,596.482167301147,1460.6154916108724,12.41479585200289,Rough,896.5942817135486,444937.21392266394,907143.8490851406,14.024836939811072,1.2881906750705265,1.2000854600007642,4,97.23305068495554
2023-10-29,Fish Carrier,Transoceanic,Steam Turbine,Fair,13.335285525082297,1921.5601725618558,1632.3728465366858,5.600584593066483,Rough,889.3346279060426,409271.1853681415,59818.566960024255,29.834392722701548,0.6449383479908593,1.1682159151067428,8,71.40575722236198
2023-11-05,Container Ship,Short-haul,None,Critical,24.972842417135567,1976.4547227843652,269.2692622163721,8.123634772434032,Rough,1273.3232904055828,120889.79993057459,669576.757106463,71.35573277516235,1.131027075144879,1.086152897370221,4,65.12770893770612
2023-11-12,None,Transoceanic,Heavy Fuel Oil (HFO),Fair,14.139682044843862,1253.9125857659733,1700.0766030557402,6.4519843470661185,Calm,1315.1077205085696,38918.98891272825,953310.4323863473,16.782101488126916,1.3177863665940672,1.44494009212118,6,71.47089849079593
2023-11-19,Container Ship,Transoceanic,Steam Turbine,Good,18.990830144543626,648.3776409596771,1669.26890990278,7.196057671641207,Moderate,232.4159310411308,123739.5042505746,321925.0335875947,21.91158367387883,0.8277982306666306,1.3048383083901687,5,65.83864542255152
2023-11-26,Container Ship,Short-haul,Diesel,Good,19.372875033286768,1683.6811929184078,438.7560625363647,10.764766344587006,Calm,643.7790473742822,465735.30073873984,409815.03449688375,41.96753552748847,1.2398560838952246,1.3356038398063954,5,57.86722482666036
2023-12-03,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,18.891584903703478,1839.6618319209924,1863.6338825572702,6.991428321880847,Rough,187.6311290787913,221201.27961580886,493378.053052717,28.222523316859693,0.31948228443732596,0.7891592489171464,8,63.17665579705488
2023-12-10,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,13.152946437154224,1524.0746648335091,834.4536079666872,12.485952798281966,Moderate,412.28683530503554,101083.87931876589,415096.70875876583,67.27155116556025,0.4101840218656041,1.3611632787713368,1,65.01881674353727
2023-12-17,Container Ship,Short-haul,None,Critical,21.020588835793426,2834.0153959035074,279.89812981920153,8.407848752490167,None,1541.8121352910553,117640.38777617959,263684.41395676346,17.69173353101397,0.7259098867982731,1.4727698570632561,1,86.73658471842735
2023-12-24,Bulk Carrier,None,Heavy Fuel Oil (HFO),Critical,13.588000260340658,1235.7339900217348,233.14651263543792,14.194981768322263,Calm,1982.9607903846043,163055.03745868427,188525.76059504296,12.22664359055581,1.2099061215136835,1.263205497610885,3,55.98881059106151
2023-12-31,Bulk Carrier,Short-haul,Diesel,Good,23.705673667285545,2809.1471537430198,1991.129017725279,8.045430663462218,Calm,1374.3269682352252,37655.40683399173,707676.5463334246,56.807550210969296,1.0977296865043318,0.9592609742702458,1,95.38865891636709
2024-01-07,Fish Carrier,Transoceanic,Steam Turbine,Critical,11.543030237290559,635.9527516731409,1051.2397423172204,5.109128484096254,Rough,390.74792230995564,276726.54945172137,140923.17627912285,40.054242732882074,0.9687433022358117,0.6961395648199094,3,73.30730584173426
2024-01-14,Container Ship,Transoceanic,None,Fair,11.11857007860592,1890.4848600730645,649.6560659239626,8.219905947163824,Rough,324.4264970674711,256847.35777880732,594735.1871909103,19.88099368905491,0.46008073241299186,0.8814295895722609,2,64.84485129197999
2024-01-21,Fish Carrier,Short-haul,Steam Turbine,Critical,10.963221938602336,1963.7650953877433,113.96349914415995,8.681893979777744,Calm,1668.4140160242164,442249.45729368535,235567.78896326033,32.78420247116364,0.8675820915963055,1.1785358725213901,7,89.3618770991495
2024-01-28,Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,24.1835505655513,1134.7040880670384,254.39737684895272,5.848125382618029,Calm,1984.0505038150527,387733.31563684944,753023.0834947631,44.74163814074266,1.2592690724543243,0.9908993950085773,4,54.87755288986569
2024-02-04,Tanker,Short-haul,Diesel,Critical,21.901213839017235,1332.6299406631704,158.3365154526914,7.526956528564119,Moderate,737.3168584990814,155183.14674282886,459522.931690599,66.27389208490615,0.15506501695487768,1.4837751810929194,6,97.61554617451972
2024-02-11,Fish Carrier,Transoceanic,Diesel,Critical,24.677549252033202,852.1101475437727,893.1509349605482,6.232596280150696,Rough,111.73331578370889,378556.1183947539,708776.7971381058,23.662571259781167,1.0326510112269882,1.3193560584207749,6,78.19312049604346
2024-02-18,Container Ship,Coastal,Diesel,Fair,13.515502395124368,963.9086243036663,1115.547616908282,7.670676005783549,Moderate,323.48100094182627,283985.8893402922,946625.7585708279,17.523683722052127,0.7659657636321163,0.9716504571927218,6,58.82511471116467
2024-02-25,Fish Carrier,Short-haul,Steam Turbine,Fair,21.61739880878876,2774.257180028382,143.92739955282448,5.344523284855931,Rough,1612.992216806199,420117.43103641924,77292.86986644358,24.37417467816428,0.32570486893144535,0.9152340731197992,7,52.81892123578101
2024-03-03,Bulk Carrier,Long-haul,None,Fair,15.180329545336566,1749.3952466919443,1338.9521655873305,5.274894398110713,Calm,855.3180614333855,94096.90215378189,165569.03447278455,52.29886044909297,0.6145033006891125,0.9525156958325937,3,59.3880933846521
2024-03-10,Tanker,Long-haul,None,Good,24.1192039969319,2586.969224414867,1152.1109406411658,14.504371661657778,Rough,960.768757873554,398228.3703242871,860076.4018853623,38.52485232578695,0.10193779492280922,1.2916805139650633,6,97.69636346272621
2024-03-17,Container Ship,Transoceanic,Diesel,Good,23.89163094056814,1570.6590485828,1105.176742476293,6.494473865731231,Rough,1017.2150496054264,21640.063034085357,752508.8709172661,17.089182895338887,0.32280375217353774,0.9184583926560824,3,97.14355502436729
2024-03-24,Bulk Carrier,Long-haul,Diesel,Critical,11.725704185712038,2304.8473203049134,68.31351015153527,8.413363970677832,Calm,434.10857032394284,254254.3942167931,454432.9754373416,51.09571521303079,1.3905272076062627,1.2821730919741774,1,97.34720927753395
2024-03-31,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,18.719294045450397,1525.9797929241288,492.7578113098023,7.419928617739657,Calm,337.32990219057103,341828.1708649968,960552.5641552318,43.35533435985529,0.36431043942179175,0.5456316536397361,1,70.14472717728128
2024-04-07,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),None,11.485330294930895,1242.5654296441485,730.8690513889778,14.220547672764761,Rough,1536.9641387668419,84081.46239254189,76852.83103117562,18.608409554776863,1.0564031586570646,0.6051781097852282,9,61.842283107020755
2024-04-14,Bulk Carrier,Transoceanic,Steam Turbine,Critical,13.264365533992553,2984.4018241999365,137.23920343450845,5.118926386201066,Calm,332.9048044044557,462657.3067450771,743005.9580341299,15.11017082776194,1.4625566969819273,0.880841451280252,1,92.31715938369629
2024-04-21,Fish Carrier,Transoceanic,Diesel,Good,24.138599410150302,1286.6617305767998,259.1703286049227,10.646247567956882,Rough,1001.4534648055106,334583.432625514,279506.0896771506,63.17004142053478,0.10223359503653565,1.0085449890011156,8,86.79984942231519
2024-04-28,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,22.361541266905025,1730.4014415578467,197.30801318086947,14.203070022574748,Calm,1419.0934423632048,128501.29215517861,503942.2634714258,63.760108382059634,1.4560998196417976,1.2423206397676934,2,96.9045504125013
2024-05-05,Bulk Carrier,Coastal,Steam Turbine,Good,24.09928705717866,1080.3737578842397,1510.8065376224893,6.456301830081489,None,128.5457471829103,316564.29225311417,167381.61257188302,21.250478128589247,1.1049310478544452,1.0829743979010695,1,89.77819729626654
2024-05-12,Fish Carrier,Long-haul,Diesel,Good,20.789239760402545,1309.3514298028465,1200.282290970174,12.416703936315603,Rough,1297.1991921810486,156105.82500178367,984801.7107991226,24.825240125117503,0.2753954612000684,0.5478754111009501,7,89.08770411585263
2024-05-19,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Good,19.88648836662332,1732.9092567335103,608.0998190121626,8.631384608791288,Rough,1407.3124610118164,494733.62123825797,423630.1921002199,41.29074070234009,0.21651061583325723,0.7883309417340417,2,65.11947256425702
2024-05-26,Bulk Carrier,Long-haul,Steam Turbine,Good,22.62064255408416,2757.0678420436248,1673.6365479748158,7.553054613248986,Moderate,108.61057424479992,263969.9584913709,961145.5669081067,32.371789789679696,1.3501017619033113,0.6635874150031073,9,78.84386438988624
2024-06-02,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,17.03784494550819,2864.7496884696134,508.28423103974336,5.892768031627345,Moderate,180.72501917577068,283714.7387617041,742715.8754294426,68.38377837584676,0.44832247732235475,0.998957357921941,4,70.14305908879162
2024-06-09,Tanker,Coastal,Heavy Fuel Oil (HFO),Good,17.404602496601804,1789.1571004433144,1123.4283731730852,9.093951139419401,Rough,627.107719800746,320005.7666089896,811035.9447008132,14.967672674379385,0.15370556011846506,1.0046738738423984,6,70.41109304591356
2024-06-16,Bulk Carrier,Long-haul,Diesel,Critical,20.76086251947489,1265.5223231352052,1333.0328806747361,8.079642868840892,Calm,1917.459797250285,407669.98834500246,166581.85018029978,39.10216849471172,1.1352662855155715,1.1780343773112754,2,83.63311115660588
2024-06-23,Fish Carrier,Long-haul,Diesel,Good,20.547544595002947,558.3642840022336,1508.0489013499828,13.004006233314973,Calm,262.55073828218167,215306.49771234556,516130.675602776,57.169036851001295,1.3662216666410285,1.4218731037769927,4,80.71550923996095
2024-06-30,Bulk Carrier,Long-haul,Diesel,Good,23.164053632995273,716.6420586316503,133.55485584364033,5.709827586544662,Rough,1198.3733785213744,144533.79670702462,425694.6976571091,66.39719312373217,0.6760238905012182,1.302221950380031,5,78.57292396567647
2023-06-04,Bulk Carrier,Short-haul,Steam Turbine,Fair,16.18246293934689,1669.112350792057,942.0090823108893,13.201305309822446,Rough,590.2245108987936,210817.1406329757,927781.1826193419,40.407005679418845,1.373201980641092,1.20938360976454,7,55.99099474205487
2023-06-11,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,12.270734942247463,2814.3722659296564,1360.2702708008676,13.968705328892854,Rough,680.0667850126489,409017.0432780275,610650.7330143336,36.64666168692738,0.9656203277204883,0.8754989698559004,6,75.24733262726093
2023-06-18,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,19.995734175434524,1264.0519391380928,73.67016990981446,11.208127443454757,Moderate,1815.3471247851614,204000.25383117382,586443.9492833868,47.839001814625064,1.4812496178424959,1.0590096853569237,6,59.76704775212524
2023-06-25,Fish Carrier,Long-haul,Diesel,None,15.69733762934448,1409.5283060689699,1852.1406686267248,6.847520341860303,Calm,656.7440164254388,175797.9475192949,625913.8649625612,38.76235757124398,0.5948470504397673,1.378434684125799,8,60.29692977388405
2023-07-02,Container Ship,Long-haul,Diesel,Critical,18.080929630561833,2023.2478012579847,1467.2220305549972,7.441779472193333,Rough,939.8042006742104,445825.6362625551,366640.5610574859,60.60155018804211,1.311969821932545,1.3509719264747533,5,79.96221387994845
2023-07-09,None,Coastal,Heavy Fuel Oil (HFO),Critical,24.913213302339148,1614.9146220742118,946.796541325999,10.879905797657141,Calm,1091.2153336400243,208413.56023758612,450298.70288369496,37.32298587353213,0.586896115384081,0.5295786635868522,8,75.51230697635344
2023-07-16,Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,20.656763085633536,790.885786874047,224.71615478794243,7.389822619212589,Calm,671.6427077783379,380010.5883253259,763998.5272851137,51.46731079854594,0.28243738678286223,0.6877019572653772,6,73.00554325181835
2023-07-23,Tanker,Long-haul,Steam Turbine,Good,23.09907934481136,1031.715440674426,1098.8947203965595,10.984726172652572,Calm,1699.0140874773376,44295.65008089622,329593.0764987381,21.967184800603356,0.2165313570851688,1.2565466287051206,8,62.60423060338923
2023-07-30,Tanker,Short-haul,None,Fair,13.755293015568949,2042.9493093451094,519.7437432849134,7.998655581211126,Calm,1131.1907292354379,31630.908719228624,524349.5996349915,68.24596333956657,0.8993307435096105,0.6691317999017853,6,85.69025861032716
2023-08-06,Container Ship,Long-haul,Diesel,Fair,10.892512223905207,1527.4928467129998,1476.174774803732,10.229885723400567,Rough,1086.0163398185705,368434.9482950972,860810.6550671692,28.441084715716183,0.4321644289135902,1.0350283140129712,1,83.51471032369354
2023-08-13,Bulk Carrier,Short-haul,Steam Turbine,Critical,17.75160067057747,1000.4659215734139,1988.7234931294408,6.854294391836117,Calm,173.75760833640965,454848.4458314143,338113.03771777515,62.39208328523209,0.9812842712652887,1.3614709248122643,5,95.93904937355336
2023-08-20,Container Ship,Transoceanic,Diesel,Critical,15.493109485511342,1738.476423128382,1868.6592129331952,9.608941960631768,Rough,673.085255708994,334585.18273026985,376267.8580402332,17.692425829498916,1.2650306785256629,1.2558777183860412,2,88.01864275608688
2023-08-27,Tanker,Coastal,Heavy Fuel Oil (HFO),Good,12.778223798196176,971.154665123682,854.0244283052664,13.930817471906188,Calm,858.0390566148801,247370.42563225832,102123.60277928598,20.85939799218509,1.2943480096337863,0.8552574559500626,3,75.45777442493824
2023-09-03,Bulk Carrier,Transoceanic,Diesel,Good,24.869296189568868,1311.8361025034778,1147.1951691742458,6.507421130514169,Rough,1068.5469086088724,487778.0686377894,105637.67390141099,60.80874298612356,0.4102715004036708,0.9809662715272419,3,95.56861426188172
2023-09-10,Bulk Carrier,Long-haul,Steam Turbine,Fair,24.847371329351137,2865.5199819403706,1643.0672591096845,7.506456981442149,None,1829.5873531313862,417805.625674689,567671.4746943922,21.34910058259843,0.5145943035290746,1.1182129432457688,8,96.52040239448633
2023-09-17,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,20.8454491968088,1624.0301073383444,1217.331374664654,6.987546856141372,Calm,300.6856169460632,273920.2421818757,851167.235710368,71.28192888294264,0.7820954553336803,1.4420901296769317,3,89.63318284907793
2023-09-24,Fish Carrier,Long-haul,Diesel,Good,18.02977767804164,2689.604283275864,1232.1067405217627,8.525538398926136,Rough,973.904048851811,446071.3633674932,270741.6957129445,56.62445319323736,1.00662435401636,1.4420954721174648,4,77.3948451328462
2023-10-01,Tanker,Short-haul,Steam Turbine,Good,10.414615362263033,936.6581302572595,1097.613849290262,9.354887805887612,Rough,1648.0952694908437,209336.56631226785,517345.2201166651,35.855683540862984,0.16129874420652762,1.3907110010051291,8,92.70883660647455
2023-10-08,Tanker,Transoceanic,Steam Turbine,Critical,20.91747344686645,1746.0819634632721,1180.5439669904672,9.56074055060397,Calm,1091.4645448406056,385765.4006463152,535638.1282645782,35.15978686372219,1.282165669121873,0.8605053342979209,3,80.6731504453464
2023-10-15,Fish Carrier,Coastal,Steam Turbine,Fair,13.741135668693717,1459.3783126610274,1751.2375543385613,13.83360378125213,Moderate,819.5131000372722,290967.4482009981,319670.2015227345,22.46642403140163,1.283907777043939,0.7585401570605865,7,75.29454454438311
2023-10-22,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,13.919876290453004,734.580539629288,643.8932331559118,5.603495363726497,Rough,226.68276577050892,456054.9276891505,100126.48039807487,26.518660985359737,0.45217722104039026,1.4042874402816756,5,60.10908585817258
2023-10-29,Bulk Carrier,Long-haul,Steam Turbine,Critical,11.750810604084855,1216.7169184945876,1518.939840301659,7.4075620704203615,Rough,1609.1904412017368,101159.54946841946,999050.2845960654,29.51998492298727,0.34023827182502214,1.3313049839886755,2,54.79144801559454
2023-11-05,Tanker,Coastal,Diesel,Good,13.789109746499522,2775.517175065282,207.95445643347506,6.01656372748661,Rough,91.37105735305357,378333.4605113362,589139.595971631,31.138299362366354,1.2255016627509483,1.100124200242663,2,99.67717059324607
2023-11-12,Tanker,Short-haul,Diesel,Good,10.039514580681109,2871.881309492299,1636.7675558752621,11.226607523493126,Calm,1945.7386196486343,309469.53492534487,262723.69647199777,51.76750644567127,1.075316438282486,0.6892702214535509,6,64.85193406910834
2023-11-19,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,16.113750938503845,1881.015054616697,474.45359188648297,12.201826753607461,Rough,345.3577011999489,27461.295679013776,771017.0115170551,43.65355158417408,0.48605505978424923,1.2763926923459834,9,55.86337640485954
2023-11-26,Container Ship,Coastal,Diesel,Critical,20.407964725382094,2138.0663406571894,1207.1492096886827,13.402003613857916,Rough,1249.7732707744503,122388.68732362239,218074.5675815733,33.82415364919045,1.3968412076244847,0.5841532540683958,5,63.40344352883534
2023-12-03,None,Coastal,Diesel,Good,10.95719870620412,1647.9067230380927,231.4342104540399,8.869314206911369,Rough,1443.7587034331764,72608.83647496045,568599.6297348305,23.305035384953968,0.9550890500624941,1.1422594522200566,3,82.53114941791108
2023-12-10,Bulk Carrier,Transoceanic,Steam Turbine,Good,24.873198918265025,2683.74133772736,500.4739519850817,10.057004358623992,None,1497.511053649787,498664.1893075671,369473.58970719384,49.929954658364885,0.7462145171333474,1.490023951119261,3,83.5355628523021
2023-12-17,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,16.52037189691948,2638.083874914499,285.3114420638178,8.397413574468427,Rough,212.58200966392215,194452.94390590128,785830.8304912794,25.180010148722342,0.29323967320500355,0.5077032839092297,8,69.81465797459926
2023-12-24,Tanker,Coastal,Steam Turbine,Good,14.13993778376313,1357.7709353319854,190.87420229214197,10.167778840921645,Rough,1354.3047943306017,17619.191524161095,126099.6654061947,17.885569345583455,1.278312892407266,1.2927343362135417,3,57.474563701060454
2023-12-31,Bulk Carrier,Short-haul,Diesel,Fair,17.8219810789396,1142.2946779082156,1030.8673149361282,7.836225711795884,Calm,1856.871266300299,153008.88988670948,913426.2354194456,56.312525514633315,0.5167254379125196,1.0559437287045967,9,76.1362646966327
2024-01-07,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,10.909377005402543,2541.5342975179747,998.1139690588087,14.724526992468437,Rough,946.9825698359247,358761.8430670896,381386.4494760349,47.12321103305313,0.586331560136423,0.8450153057702803,3,81.75158892795588
2024-01-14,Container Ship,Long-haul,Diesel,Fair,11.556487681879277,1304.3602675866127,1748.303854559732,14.1898464915595,Moderate,843.6199541923725,199347.19109921125,834929.999015203,49.67709186729822,1.0280643115850792,0.6070975944813782,1,55.777996949147116
2024-01-21,Container Ship,Long-haul,Steam Turbine,Critical,13.043463444723075,1414.7550598771763,567.3098942614326,7.691834057091396,Rough,1869.1033705949217,123747.36756603427,106387.41699511174,24.205224683700546,1.390922332900199,0.8000305306408515,3,78.72145582012656
2024-01-28,None,Short-haul,Diesel,Fair,20.57799120438709,2141.2770928923956,1523.9913895186874,14.045036069261851,Rough,1944.657650316849,491975.5964817547,936763.8400937077,71.28800934615498,0.6331015568998047,1.0097032226229197,4,65.21039227067949
2024-02-04,Tanker,Transoceanic,Steam Turbine,Fair,18.27294005689423,868.2663492933227,790.6135956328143,6.859242701649793,Rough,306.60318488303716,439678.8372259394,478675.99521770416,48.71399872857546,1.0250809307724207,0.6275490235493271,8,95.78495073158642
2024-02-11,None,Transoceanic,Heavy Fuel Oil (HFO),Good,11.165570018290383,1636.2079300301446,188.782251027532,12.405576790164782,Rough,1966.9678256040968,20698.916207364782,271898.7695253303,34.94825036443753,1.2105340279845425,1.0741428131020885,7,52.12250427183584
2024-02-18,None,Long-haul,Heavy Fuel Oil (HFO),Fair,15.331894933648051,1684.6075379746692,61.30340890152994,14.52131387141629,Calm,1291.4024041750279,87716.12164465188,630312.6147835036,64.09993728972448,0.7422640946817252,1.3830325368611653,7,76.18406134038294
2024-02-25,None,Long-haul,Steam Turbine,None,16.202604720328946,672.2767815113746,203.91311559239844,8.85559605796316,Moderate,117.07560155595274,269836.3642504202,345308.66320783796,59.85288285514974,1.2138680780848414,1.2045765370868329,2,72.58706836858181
2024-03-03,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,19.279426354831898,1057.4712014410618,181.12604919540271,10.050416901512015,Moderate,697.5550830326092,494916.97736990266,476410.82623617013,45.18724249980652,1.1044142616143668,0.5787747044921498,9,52.30039528334051
2024-03-10,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,22.68523694517281,1087.80635320241,100.17135303535156,14.04827908349307,Rough,794.8974749901734,173350.6977817742,161715.21752428234,44.33634123177009,0.7702659643003414,1.110527233387801,8,77.440750118535
2024-03-17,Container Ship,Long-haul,Diesel,Critical,11.476688130236816,2350.442210167496,781.1415299815549,5.415332962804972,Calm,1520.702880268836,128090.03570381792,325356.5896774041,29.670886240537435,0.7610917657362414,1.2908460616763953,4,80.22348607718152
2024-03-24,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,10.377454223211798,2350.5922219670792,698.9925526531855,12.246720529380477,Rough,311.023684500832,410192.8996489787,406906.12743284856,65.8727627786067,0.2676593372905076,0.9944004120121727,4,76.55962396806724
2024-03-31,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,12.867471444576715,2443.1590915716497,1684.8029459423926,8.664724665745082,Calm,1455.7851711524686,193543.88464260005,843546.5526683434,36.19769708848982,1.0639036773779675,1.268711442515531,5,63.049179767663645
2024-04-07,None,Transoceanic,Diesel,Critical,22.12932240208091,2983.9454741377417,1771.0763177719896,11.829251355568848,Moderate,1353.4035554522827,267926.9426991892,343882.27754355024,65.51136363980413,0.82580451236636,0.6141526995882607,7,71.56116892383898
2024-04-14,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,24.40884059117561,1864.0547060339914,1323.2989503396984,8.10887863371193,Moderate,1558.0418261674429,408880.93401170895,191863.4433034677,49.34087493478672,1.0532441617085835,1.4114009189641628,2,75.4901899407308
2024-04-21,None,Transoceanic,Diesel,Critical,20.270305910626774,566.3731351488215,495.49203169810204,6.161651607847141,Moderate,706.0040271880961,64129.296022803195,466215.08687320736,68.49833554731785,0.17192473387937354,0.5446343638758486,9,60.64890672073494
2024-04-28,Container Ship,None,Steam Turbine,Good,22.0666655050642,1619.7644558530249,491.6871101214568,9.238801443757604,Moderate,1333.25448248377,86287.38143756322,680682.4271734981,59.64531847845749,1.3586517395938886,1.2827638208420769,4,70.95839896942765
2024-05-05,Container Ship,Transoceanic,Steam Turbine,Good,22.33322555365403,1705.3666219009137,1438.1949274426627,11.012018236001323,Calm,1154.410878917625,206673.5117599136,345560.08969114616,35.618001487661516,0.8049378098758913,0.9487286875400394,7,50.53839153652127
2024-05-12,Fish Carrier,Short-haul,Diesel,Good,12.397446034455417,2087.444026222236,1616.8730303953685,6.3945143829037185,Rough,1483.363185772056,324459.500080685,299266.7035976529,48.09895155674333,1.4542613051072044,0.7671587183656872,2,81.16531701794747
2024-05-19,Fish Carrier,Transoceanic,Steam Turbine,Fair,19.304642426281973,1322.459659505254,1898.9467300788963,10.859635036764585,Calm,1718.9587797030656,78121.8845101641,672264.8229140261,66.60388359712735,1.107440515301003,0.8078125523928573,1,50.72018979929273
